0,1
"Wells Fargo Bank, National Association",267
Argentic Real Estate Finance 2 LLC,281
"JPMorgan Chase Bank, National Association",290
Goldman Sachs Mortgage Company,302
Societe Generale Financial Corporation,315
"BSPRT CMBS Finance, LLC",323
The Depositor,332
The Issuing Entity,333
The Certificate Administrator and Trustee,334
The Master Servicer,337
The Primary Servicer,341
The Special Servicer,347
The Operating Advisor and Asset Representations Reviewer,351
Credit Risk Retention,352
General,352
Qualifying CRE Loans; Required Credit Risk Retention Percentage,354
The VRR Interest,354
Material Terms of the VRR Interest,354
The HRR Interest,354
Material Terms of the HRR Interest,354
Determination of Amount of Required Horizontal Credit Risk Retention,355
General,355
Treasury-Priced Principal Balance Certificates,355
Treasury Yield Curve,356
Credit Spread Determination for Treasury-Priced Principal Balance Certificates,356
Discount Yield Determination for Treasury-Priced Principal Balance Certificates,357
Determination of Class Sizes for Treasury-Priced Principal Balance Certificates,357
Target Price or Target Coupon Determination for Treasury-Priced Principal Balance Certificates,358
Determination of Assumed Certificate Coupon for Treasury-Priced Principal Balance Certificates,359
Determination of Expected Price for Treasury-Priced Principal Balance Certificates,359
Treasury Priced Class X Certificates,360
Determination of Treasury Yield Curve for Treasury Priced Class X Certificates,360
Yield Priced Certificates,362
Weighted Average Life of Certificates,362
Calculation of Fair Value of All ABS Interests,362
"Hedging, Transfer and Financing Restrictions",363
Operating Advisor,364
Representations and Warranties,365
Description of the Certificates,368
General,368
Distributions,370
"Method, Timing and Amount",370
Available Funds,371
Priority of Distributions,372
Pass-Through Rates,375
Interest Distribution Amount,377
Principal Distribution Amount,377
Certain Calculations with Respect to Individual Mortgage Loans,379
Application Priority of Mortgage Loan Collections or Whole Loan Collections,381
Allocation of Yield Maintenance Charges and Prepayment Premiums,385
