0,1
Summary of Certificates  and VRR Interest,3
Important Notice Regarding the  Offered Certificates,17
Important Notice About Information  Presented in this Prospectus,18
Summary of Terms,28
Summary of Risk Factors,67
Risk Factors,69
Description of the Mortgage  Pool,176
Transaction Parties,275
Credit Risk Retention,345
Description of the Certificates,351
Description of the Mortgage  Loan Purchase Agreements,401
Pooling and Servicing Agreement,412
Certain Legal Aspects of Mortgage  Loans,543
"Certain Affiliations, Relationships  and Related Transactions Involving Transaction Parties",564
Pending Legal Proceedings Involving  Transaction Parties,566
Use of Proceeds,566
Yield and Maturity Considerations,566
Material Federal Income Tax  Considerations,576
Certain State and Local Tax  Considerations,591
Method of Distribution (Conflicts  of Interest),591
Incorporation of Certain Information  by Reference,594
Where You Can Find More Information,594
Financial Information,595
Certain ERISA Considerations,595
Legal Investment,600
Legal Matters,601
Ratings,601
Index of Defined Terms,605
