0,1
General,411
Dispute Resolution Provisions,421
Asset Review Obligations,421
Pooling and Servicing Agreement,422
General,422
Assignment of the Mortgage Loans,422
Servicing Standard,423
Subservicing,424
Advances,425
P&I Advances,425
Servicing Advances,426
Nonrecoverable Advances,427
Recovery of Advances,428
Accounts,430
Withdrawals from the Collection Account,432
Servicing and Other Compensation and Payment of Expenses,435
General,435
Master Servicing Compensation,440
Special Servicing Compensation,443
Disclosable Special Servicer Fees,447
Certificate Administrator and Trustee Compensation,448
Operating Advisor Compensation,448
Asset Representations Reviewer Compensation,449
CREFC® Intellectual Property Royalty License Fee,450
Appraisal Reduction Amounts,450
Maintenance of Insurance,457
"Modifications, Waivers and Amendments",461
Enforcement of “Due-on-Sale” and “Due-on-Encumbrance” Provisions,466
Inspections,468
Collection of Operating Information,469
Special Servicing Transfer Event,469
Asset Status Report,472
Realization Upon Mortgage Loans,476
Sale of Defaulted Loans and REO Properties,478
The Directing Certificateholder,481
General,481
Major Decisions,484
Asset Status Report,489
Replacement of the Special Servicer,489
"Control Termination Event, Consultation Termination Event and Operating Advisor Consultation Event",489
Servicing Override,492
Rights of the Directing Certificateholder with respect to Non-Serviced Mortgage Loans or Servicing Shift Whole Loans,492
Rights of the Holders of Serviced Pari Passu Companion Loans,493
Limitation on Liability of Directing Certificateholder,493
The Risk Retention Consultation Party,494
General,494
Limitation on Liability of Risk Retention Consultation Party,494
The Operating Advisor,495
General,495
Duties of Operating Advisor at All Times,495
