0,1
Asset Review Trigger,527
Asset Review Vote,529
Review Materials,529
Asset Review,531
Eligibility of Asset Representations Reviewer,533
Other Obligations of Asset Representations Reviewer,533
Delegation of Asset Representations Reviewer’s Duties,534
Asset Representations Reviewer Termination Events,534
Rights Upon Asset Representations Reviewer Termination Event,535
Termination of the Asset Representations Reviewer Without Cause,535
Resignation of Asset Representations Reviewer,536
Asset Representations Reviewer Compensation,536
Replacement of the Special Servicer Without Cause,536
Replacement of the Special Servicer After Operating Advisor Recommendation and Investor Vote,539
"Resignation of the Master Servicer, Trustee, Certificate Administrator, Operating Advisor or Asset Representations Reviewer Upon Prohibited Risk Retention Affiliation",540
Termination of the Master Servicer or Special Servicer for Cause,541
Servicer Termination Events,541
Rights Upon Servicer Termination Event,542
Waiver of Servicer Termination Event,544
Resignation of the Master Servicer or Special Servicer,544
Limitation on Liability; Indemnification,545
Enforcement of Mortgage Loan Seller’s Obligations Under the MLPA,548
Dispute Resolution Provisions,549
Certificateholder’s Rights When a Repurchase Request Is Initially Delivered by a Certificateholder,549
Repurchase Request Delivered by a Party to the PSA,549
Resolution of a Repurchase Request,550
Mediation and Arbitration Provisions,553
Servicing of the Non-Serviced Mortgage Loans,554
Servicing of the Vertex HQ Mortgage Loan,557
Servicing of The Campus at Lawson Lane Mortgage Loan,558
Servicing of the Equinox Sports Club LA Mortgage Loan,559
Rating Agency Confirmations,559
Evidence as to Compliance,562
Limitation on Rights of Certificateholders to Institute a Proceeding,563
Termination; Retirement of Certificates,563
Amendment,565
Resignation and Removal of the Trustee and the Certificate Administrator,567
Governing Law; Waiver of Jury Trial; and Consent to Jurisdiction,569
Certain Legal Aspects of Mortgage Loans,569
General,571
Types of Mortgage Instruments,571
Leases and Rents,572
Personalty,572
Foreclosure,572
General,572
Foreclosure Procedures Vary from State to State,573
Judicial Foreclosure,573
Equitable and Other Limitations on Enforceability of Certain Provisions,573
Nonjudicial Foreclosure/Power of Sale,574
