0,1
Description of the Certificates,357
General,357
Distributions,359
"Method, Timing and Amount",359
Available Funds,360
Priority of Distributions,362
Pass-Through Rates,366
Interest Distribution Amount,367
Principal Distribution Amount,368
Certain Calculations with Respect to Individual Mortgage Loans,370
Application Priority of Mortgage Loan Collections or Whole Loan Collections,371
Allocation of Yield Maintenance Charges and Prepayment Premiums,375
Assumed Final Distribution Date; Rated Final Distribution Date,377
Prepayment Interest Shortfalls,378
Subordination; Allocation of Realized Losses,380
Reports to Certificateholders and VRR Interest Owners; Certain Available Information,382
Certificate Administrator Reports,382
Information Available Electronically,389
Voting Rights,395
"Delivery, Form, Transfer and Denomination",395
Book-Entry Registration,396
Definitive Certificates,399
Certificateholder Communication,399
Access to Certificateholders’ Names and Addresses,399
Requests to Communicate,400
List of Certificateholders and VRR Interest Owners,400
Description of the Mortgage Loan Purchase Agreements,402
General,402
Dispute Resolution Provisions,412
Asset Review Obligations,412
Pooling and Servicing Agreement,413
General,413
Servicing Standard,414
Subservicing,415
Advances,416
P&I Advances,416
Servicing Advances,418
Nonrecoverable Advances,419
Recovery of Advances,420
Accounts,422
Withdrawals from the Collection Account,424
Servicing and Other Compensation and Payment of Expenses,427
General,427
Master Servicing Compensation,432
Special Servicing Compensation,435
Disclosable Special Servicer Fees,440
Certificate Administrator and Trustee Compensation,441
Operating Advisor Compensation,441
Asset Representations Reviewer Compensation,442
CREFC® Intellectual Property Royalty License Fee,443
Appraisal Reduction Amounts,443
Maintenance of Insurance,451
