0,1
Geographic Concentrations,196
Mortgaged Properties With Limited Prior Operating History,196
Tenancies-in-Common and Crowd-Funded Entities,197
Condominium and Other Shared Interests,197
Fee & Leasehold Estates; Ground Leases,198
Environmental Considerations,199
"Redevelopment, Renovation and Expansion",202
Assessment of Property Value and Condition,203
Litigation and Other Considerations,204
Condemnations,205
"Loan Purpose; Default History, Bankruptcy Issues and Other Proceedings",205
Tenant Issues,208
Tenant Concentrations,208
Lease Expirations and Terminations,208
Purchase Options and Rights of First Refusal,213
Affiliated Leases,215
Competition from Certain Nearby Properties,218
Insurance Considerations,218
Use Restrictions,221
Appraised Value,222
Non-Recourse Carveout Limitations,222
Real Estate and Other Tax Considerations,224
Delinquency Information,226
Certain Terms of the Mortgage Loans,226
Amortization of Principal,226
Due Dates; Mortgage Rates; Calculations of Interest,227
Single-Purpose Entity Covenants,228
Prepayment Protections and Certain Involuntary Prepayments,229
“Due-On-Sale” and “Due-On-Encumbrance” Provisions,230
Defeasance,231
Releases; Partial Releases; Property Additions,232
Escrows,235
Mortgaged Property Accounts,235
Exceptions to Underwriting Guidelines,237
Additional Indebtedness,238
General,238
Whole Loans,239
Mezzanine Indebtedness,239
Other Secured Indebtedness,241
Preferred Equity,241
Other Unsecured Indebtedness,243
The Whole Loans,243
General,243
The Serviced Pari Passu Whole Loans,247
The Non-Serviced Pari Passu Whole Loans,250
The Non-Serviced AB Whole Loans,253
Additional Information,264
Transaction Parties,264
The Sponsors and Mortgage Loan Sellers,264
"Wells Fargo Bank, National Association",265
Argentic Real Estate Finance 2 LLC,279
"JPMorgan Chase Bank, National Association",288
Citi Real Estate Funding Inc.,300
