0,1
Goldman Sachs Mortgage Company,311
Greystone Commercial Mortgage Capital LLC,323
The Depositor,333
The Issuing Entity,334
The Trustee,335
The Certificate Administrator,339
The Master Servicer,341
The Special Servicer,348
The Operating Advisor and Asset Representations Reviewer,352
Credit Risk Retention,353
General,353
Qualifying CRE Loans; Required Credit Risk Retention Percentage,355
The VRR Interest,355
Material Terms of the VRR Interest,355
The HRR Interest,355
Material Terms of the HRR Interest,355
Determination of Amount of Required Horizontal Credit Risk Retention,356
General,356
Treasury-Priced Principal Balance Certificates,356
Treasury Yield Curve,357
Credit Spread Determination for Treasury-Priced Principal Balance Certificates,357
Discount Yield Determination for Treasury-Priced Principal Balance Certificates,358
Determination of Class Sizes for Treasury-Priced Principal Balance Certificates,358
Target Price or Target Coupon Determination for Treasury-Priced Principal Balance Certificates,359
Determination of Assumed Certificate Coupon for Treasury-Priced Principal Balance Certificates,360
Determination of Expected Price for Treasury-Priced Principal Balance Certificates,360
Treasury Priced Class X Certificates,360
Determination of Treasury Yield Curve for Treasury Priced Class X Certificates,361
Yield Priced Certificates,363
Weighted Average Life of Certificates,363
Calculation of Fair Value of All ABS Interests,363
"Hedging, Transfer and Financing Restrictions",364
Operating Advisor,365
Representations and Warranties,366
Description of the Certificates,369
General,369
Distributions,371
"Method, Timing and Amount",371
Available Funds,372
Priority of Distributions,373
Pass-Through Rates,376
Interest Distribution Amount,378
Principal Distribution Amount,378
Certain Calculations with Respect to Individual Mortgage Loans,380
Application Priority of Mortgage Loan Collections or Whole Loan Collections,382
Allocation of Yield Maintenance Charges and Prepayment Premiums,385
Assumed Final Distribution Date; Rated Final Distribution Date,387
Prepayment Interest Shortfalls,388
Subordination; Allocation of Realized Losses,390
Reports to Certificateholders; Certain Available Information,392
