0,1
P&I Advances,444
Servicing Advances,445
Nonrecoverable Advances,446
Recovery of Advances,447
Accounts,449
Withdrawals from the Collection Account,452
Servicing and Other Compensation and Payment of Expenses,454
General,454
Master Servicing Compensation,459
Special Servicing Compensation,463
Disclosable Special Servicer Fees,467
Certificate Administrator and Trustee Compensation,468
Operating Advisor Compensation,468
Asset Representations Reviewer Compensation,469
CREFC® Intellectual Property Royalty License  Fee,470
Appraisal Reduction Amounts,470
Maintenance of Insurance,478
"Modifications, Waivers and Amendments",481
Enforcement of “Due-on-Sale” and “Due-on-Encumbrance” Provisions,489
Inspections,491
Collection of Operating Information,492
Special Servicing Transfer Event,493
Asset Status Report,496
Realization Upon Mortgage Loans,500
Sale of Defaulted Loans and REO Properties,502
The Directing Certificateholder,505
General,505
Major Decisions,507
Asset Status Report,511
Replacement of the Special Servicer,511
"Control Termination Event, Operating Advisor Consultation Event and Consultation Termination Event",512
Servicing Override,514
Rights of the Directing Certificateholder with respect to Non-Serviced Mortgage Loans,515
Rights of the Holders of Serviced Pari Passu Companion Loans,515
Limitation on Liability of Directing Certificateholder,515
The Risk Retention Consultation Party,516
General,516
Limitation on Liability of Risk Retention Consultation Party,517
The Operating Advisor,517
General,517
Duties of Operating Advisor at All Times,518
Annual Report,520
Additional Duties of the Operating Advisor While an Operating Advisor Consultation Event Has Occurred and Is Continuing,521
Recommendation of the Replacement of the Special Servicer,521
Eligibility of Operating Advisor,522
Other Obligations of Operating Advisor,523
Delegation of Operating Advisor’s Duties,524
Termination of the Operating Advisor With Cause,524
Rights Upon Operating Advisor Termination Event,525
Waiver of Operating Advisor Termination Event,525
