0,1,2,3,4
Hilton Waterfront Beach Resort Whole Loan Summary,Hilton Waterfront Beach Resort Whole Loan Summary,Hilton Waterfront Beach Resort Whole Loan Summary,Hilton Waterfront Beach Resort Whole Loan Summary,Hilton Waterfront Beach Resort Whole Loan Summary
Note,Original  Balance,Cut-off  Date Balance,Note  Holder,Controlling  Piece
A-1,"$80,000,000","$80,000,000",BANK5 2026-5YR21,Yes
A-2,"$47,000,000","$47,000,000",BANK5 2026-5YR22,No
Total,"$127,000,000","$127,000,000",,
