0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,95.59
"October 15, 2025",,,100.00,,100.00,,100.00,,99.33,,94.26,,86.05
"November 15, 2025",,,100.00,,100.00,,99.25,,91.44,,85.84,,76.73
"December 15, 2025",,,100.00,,100.00,,92.38,,83.79,,77.63,,67.62
"January 15, 2026",,,100.00,,99.57,,85.59,,76.27,,69.59,,58.73
"February 15, 2026",,,100.00,,93.93,,78.90,,68.88,,61.71,,50.06
"March 15, 2026",,,100.00,,88.31,,72.29,,61.62,,53.99,,41.60
"April 15, 2026",,,97.74,,82.72,,65.77,,54.50,,46.44,,33.37
"May 15, 2026",,,92.94,,77.14,,59.35,,47.51,,39.05,,25.37
"June 15, 2026",,,88.11,,71.59,,53.01,,40.66,,31.84,,17.59
"July 15, 2026",,,83.24,,66.07,,46.76,,33.94,,24.79,,10.03
"August 15, 2026",,,78.33,,60.57,,40.60,,27.36,,17.92,,2.71
"September 15, 2026",,,73.40,,55.09,,34.54,,20.92,,11.22,,0.00
"October 15, 2026",,,68.43,,49.64,,28.56,,14.61,,4.69,,0.00
"November 15, 2026",,,63.63,,44.40,,22.83,,8.56,,0.00,,0.00
"December 15, 2026",,,58.81,,39.19,,17.19,,2.64,,0.00,,0.00
"January 15, 2027",,,53.95,,33.99,,11.63,,0.00,,0.00,,0.00
"February 15, 2027",,,49.06,,28.83,,6.17,,0.00,,0.00,,0.00
"March 15, 2027",,,44.13,,23.68,,0.79,,0.00,,0.00,,0.00
"April 15, 2027",,,39.17,,18.56,,0.00,,0.00,,0.00,,0.00
"May 15, 2027",,,34.18,,13.47,,0.00,,0.00,,0.00,,0.00
"June 15, 2027",,,29.15,,8.40,,0.00,,0.00,,0.00,,0.00
"July 15, 2027",,,24.08,,3.35,,0.00,,0.00,,0.00,,0.00
"August 15, 2027",,,18.98,,0.00,,0.00,,0.00,,0.00,,0.00
"September 15, 2027",,,13.85,,0.00,,0.00,,0.00,,0.00,,0.00
"October 15, 2027",,,8.68,,0.00,,0.00,,0.00,,0.00,,0.00
"November 15, 2027",,,4.03,,0.00,,0.00,,0.00,,0.00,,0.00
"December 15, 2027",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,1.81,,1.51,,1.22,,1.07,,0.97,,0.85
Weighted Average Life to Maturity (Years)(2),,,1.81,,1.51,,1.22,,1.07,,0.97,,0.85
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
