0,1,2,3,4,5,6,7,8,9,10,11,12
Payment Date,,0.50%,,1.00%,,1.30%,,1.50%,,1.70%,,2.00%
Closing Date,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"June 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"July 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"August 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"February 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"March 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"April 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"May 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"June 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"July 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"August 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,95.45%
"September 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,86.82%
"October 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,95.52%,,78.49%
"November 15, 2026",,100.00%,,100.00%,,100.00%,,98.37%,,87.66%,,70.47%
"December 15, 2026",,100.00%,,100.00%,,100.00%,,90.86%,,80.09%,,62.76%
"January 15, 2027",,100.00%,,100.00%,,94.17%,,83.82%,,72.90%,,55.36%
"February 15, 2027",,100.00%,,100.00%,,87.43%,,76.98%,,65.97%,,48.29%
"March 15, 2027",,100.00%,,95.68%,,80.87%,,70.36%,,59.29%,,41.52%
"April 15, 2027",,100.00%,,89.33%,,74.48%,,63.96%,,52.87%,,35.08%
"May 15, 2027",,100.00%,,83.10%,,68.27%,,57.76%,,46.70%,,28.96%
"June 15, 2027",,99.43%,,77.00%,,62.24%,,51.78%,,40.79%,,23.16%
"July 15, 2027",,93.29%,,71.03%,,56.39%,,46.02%,,35.13%,,17.69%
"August 15, 2027",,87.20%,,65.18%,,50.72%,,40.48%,,29.74%,,12.55%
"September 15, 2027",,81.15%,,59.46%,,45.22%,,35.16%,,24.60%,,7.73%
"October 15, 2027",,75.15%,,53.86%,,39.91%,,30.06%,,19.73%,,3.24%
"November 15, 2027",,70.42%,,49.32%,,35.50%,,25.74%,,15.51%,,0.00%
"December 15, 2027",,65.73%,,44.88%,,31.22%,,21.59%,,11.48%,,0.00%
"January 15, 2028",,61.08%,,40.53%,,27.09%,,17.60%,,7.65%,,0.00%
"February 15, 2028",,56.46%,,36.28%,,23.09%,,13.78%,,4.02%,,0.00%
"March 15, 2028",,51.87%,,32.13%,,19.23%,,10.12%,,0.58%,,0.00%
"April 15, 2028",,47.32%,,28.08%,,15.51%,,6.64%,,0.00%,,0.00%
"May 15, 2028",,42.80%,,24.13%,,11.93%,,3.33%,,0.00%,,0.00%
"June 15, 2028",,38.32%,,20.27%,,8.49%,,0.19%,,0.00%,,0.00%
"July 15, 2028",,33.88%,,16.52%,,5.20%,,0.00%,,0.00%,,0.00%
"August 15, 2028",,29.47%,,12.87%,,2.05%,,0.00%,,0.00%,,0.00%
"September 15, 2028",,25.10%,,9.32%,,0.00%,,0.00%,,0.00%,,0.00%
"October 15, 2028",,20.76%,,5.87%,,0.00%,,0.00%,,0.00%,,0.00%
"November 15, 2028",,16.46%,,2.52%,,0.00%,,0.00%,,0.00%,,0.00%
"December 15, 2028",,13.32%,,0.01%,,0.00%,,0.00%,,0.00%,,0.00%
"January 15, 2029",,10.21%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"February 15, 2029",,7.12%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"March 15, 2029",,4.06%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"April 15, 2029",,1.02%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"May 15, 2029",,0.00%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
,,,,,,,,,,,,
Weighted Average Life To Maturity (years)(1)(2),,2.96,,2.62,,2.39,,2.22,,2.06,,1.83
Weighted Average Life To Call (years)(1)(3),,2.96,,2.62,,2.38,,2.22,,2.06,,1.82
