0,1,2,3,4
Class A-1 Notes,,$,474000000.0,
Class A-2 Notes,,$,610600000.0,
Class A-3 Notes,,$,672000000.0,
Class A-4 Notes,,$,85510000.0,
Certificates,,$,47228731.48,
Total,,$,1889338731.48,
