0,1,2
Class of Notes,,Range of Interest Rates
Class A-1 Notes,,4.336% - 4.736%
Class A-2a Notes,,4.26% - 4.66%
Class A-2b Notes,,SOFR Rate + 0.35% - SOFR Rate + 0.75%
Class A-3 Notes,,4.20% - 4.60%
Class A-4 Notes,,4.33% - 4.73%
Class B Notes,,4.68% - 5.08%
Class C Notes,,4.88% - 5.28%
