0,1,2
,"for each specified lease reviewed by it, as described under “Asset Representations Reviewer” in this prospectus. The asset representations reviewer will also be  entitled to reimbursement or payment by the issuing entity for all costs, expenses and indemnification amounts incurred by it in connection with the performance of its duties under the asset representations review agreement.","for each specified lease reviewed by it, as described under “Asset Representations Reviewer” in this prospectus. The asset representations reviewer will also be  entitled to reimbursement or payment by the issuing entity for all costs, expenses and indemnification amounts incurred by it in connection with the performance of its duties under the asset representations review agreement."
,,
CUSIP Numbers,Class A-1 Notes:  Class A-2a Notes: Class A-2b Notes:  Class A-3 Notes:  Class A-4 Notes:,05594Y AA4  05594Y AB2  05594Y AC0  05594Y AD8  05594Y AE6
