0,1,2
,,
Sponsor,Sponsor,Sponsor
,,
SERIES 2024-2,SERIES 2024-2,SERIES 2024-2
"$250,000,000* Fixed Rate Asset Backed Certificates","$250,000,000* Fixed Rate Asset Backed Certificates","$250,000,000* Fixed Rate Asset Backed Certificates"
