0,1,2,3,4
Self  Storage – Self Storage,Loan  #8,Cut-off  Date Balance:,,"$40,000,000"
"Various,  Various",Capital  Storage Portfolio,Cut-off  Date LTV:,,62.7%
,,UW  NCF DSCR:,,1.39x
,,UW  NOI Debt Yield:,,8.3%
