0,1,2,3,4
Mortgage Loan/Property  Portfolio Names,Mortgage Loan  Cut-off Date Balance ($),Percentage (%)  of the Initial Pool Balance by Allocated Loan Amount,"Expiration/Termination  of Related License/ Franchise Agreement, Operating Agreement or Management Agreement",Maturity  Date of the Related Mortgage Loan
Aman Hotel New York,"$ 55,000,000",8.8%,12/31/2052,8/6/2030
Holiday Inn Indianapolis Airport Area - N,"$ 9,731,310",1.6%,11/20/2035,6/6/2030
