0,1,2,3,4
Mortgage Loan Number as Identified on Annex A-1,"Wells Fargo Bank, National Association","JPMorgan Chase Bank, National Association",Morgan Stanley Mortgage Capital Holdings LLC,"Bank of America, National Association"
2 and 5,,,,Rosedale Apartments and Overlook at Daleville
"23, 25 and 28",,,,"City Line White Oaks Self Storage - Portfolio 2, City Line White Oaks Self Storage - Portfolio 3 and City Line White Oaks Self Storage - Portfolio 1"
