0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Payment Date,,0.50%,0.50%,,,1.00%,1.00%,,,1.30%,1.30%,,,1.50%,1.50%,,,1.70%,1.70%,,,2.00%,2.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"September 18, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"October 18, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"November 18, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"December 18, 2026",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"January 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"February 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"March 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"April 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"May 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"June 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"July 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"August 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"September 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"October 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"November 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"December 18, 2027",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"January 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"February 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"March 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"April 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"May 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"June 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"July 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"August 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"September 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"October 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"November 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"December 18, 2028",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"January 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"February 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"March 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,82.03,%
"April 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,61.58,%
"May 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,45.38,%
"June 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,30.15,%
"July 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,96.66,%,,,15.88,%
"August 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,79.33,%,,,2.60,%
"September 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,63.22,%,,,0.00,%
"October 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,97.06,%,,,48.35,%,,,0.00,%
"November 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,81.06,%,,,34.71,%,,,0.00,%
"December 18, 2029",,,100.00,%,,,100.00,%,,,100.00,%,,,66.10,%,,,22.31,%,,,0.00,%
"January 18, 2030",,,100.00,%,,,100.00,%,,,91.50,%,,,52.20,%,,,11.25,%,,,0.00,%
"February 18, 2030",,,100.00,%,,,100.00,%,,,75.89,%,,,39.37,%,,,1.56,%,,,0.00,%
"March 18, 2030",,,100.00,%,,,100.00,%,,,61.16,%,,,27.60,%,,,0.00,%,,,0.00,%
"April 18, 2030",,,100.00,%,,,95.15,%,,,49.63,%,,,17.78,%,,,0.00,%,,,0.00,%
"May 18, 2030",,,100.00,%,,,81.59,%,,,38.69,%,,,8.68,%,,,0.00,%,,,0.00,%
"June 18, 2030",,,100.00,%,,,68.45,%,,,28.34,%,,,0.30,%,,,0.00,%,,,0.00,%
"July 18, 2030",,,100.00,%,,,55.74,%,,,18.60,%,,,0.00,%,,,0.00,%,,,0.00,%
"August 18, 2030",,,96.08,%,,,43.45,%,,,9.46,%,,,0.00,%,,,0.00,%,,,0.00,%
"September 18, 2030",,,79.10,%,,,31.60,%,,,0.93,%,,,0.00,%,,,0.00,%,,,0.00,%
"October 18, 2030",,,62.27,%,,,20.19,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"November 18, 2030",,,45.61,%,,,9.20,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"December 18, 2030",,,29.11,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"January 18, 2031",,,12.77,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
