0,1,2,3,4
Leased  Fee – Leased Fee,Loan  #3,Cut-off  Date Balance:,,"$55,000,000"
1550  Court Place,Sheraton  Denver Downtown Hotel,Cut-off  Date LTV:,,76.6%
"Denver,  CO 80202",,UW  NCF DSCR:,,1.29x
,,UW  NOI Debt Yield:,,8.2%
