0,1,2,3
Class of Certificates,Low Estimate of  Credit Spread,Base Case  Credit Spread,High Estimate of  Credit Spread
Class X-A,-1.40%,-1.15%,-0.90%
Class X-B,-1.00%,-0.75%,-0.50%
Class X-D,-1.00%,-0.75%,-0.50%
