0,1,2,3,4,5,6,7
Mortgage  Loan or Mortgaged Property Name,% of Initial  Pool Balance by Allocated Loan Amount,Cut-off Date  LTV Ratio (Other Than “As-Is”),LTV Ratio  at Maturity (“Other Than As-Is”),Other Than  “As-Is” Appraised Value,Cut-off Date  LTV Ratio (“As-Is”),LTV Ratio  at Maturity (“As-Is”),“As-Is”  Appraised Value
Vertex HQ(1),5.2%,34.0%,34.0%,"$1,644,000,000",39.6%,39.6%,"$1,410,000,000"
Hotel Valencia Riverwalk (TX)(2),3.6%,39.6%,38.0%,"$57,000,000",46.2%,44.4%,"$48,800,000"
