0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,93.77
"July 15, 2025",,,100.00,,100.00,,100.00,,97.66,,92.23,,83.62
"August 15, 2025",,,100.00,,100.00,,97.55,,89.25,,83.27,,73.68
"September 15, 2025",,,100.00,,100.00,,90.09,,81.00,,74.50,,63.97
"October 15, 2025",,,100.00,,97.69,,82.85,,72.97,,65.91,,54.48
"November 15, 2025",,,100.00,,91.66,,75.70,,65.08,,57.50,,45.23
"December 15, 2025",,,100.00,,85.66,,68.64,,57.34,,49.26,,36.20
"January 15, 2026",,,95.70,,79.68,,61.68,,49.73,,41.19,,27.40
"February 15, 2026",,,90.58,,73.73,,54.81,,42.26,,33.30,,18.84
"March 15, 2026",,,85.41,,67.81,,48.04,,34.93,,25.59,,10.51
"April 15, 2026",,,80.22,,61.91,,41.36,,27.75,,18.05,,2.41
"May 15, 2026",,,74.99,,56.04,,34.79,,20.71,,10.69,,0.00
"June 15, 2026",,,69.72,,50.19,,28.30,,13.82,,3.52,,0.00
"July 15, 2026",,,64.43,,44.37,,21.92,,7.08,,0.00,,0.00
"August 15, 2026",,,59.13,,38.61,,15.66,,0.50,,0.00,,0.00
"September 15, 2026",,,53.97,,33.03,,9.62,,0.00,,0.00,,0.00
"October 15, 2026",,,48.77,,27.47,,3.67,,0.00,,0.00,,0.00
"November 15, 2026",,,43.54,,21.94,,0.00,,0.00,,0.00,,0.00
"December 15, 2026",,,38.27,,16.44,,0.00,,0.00,,0.00,,0.00
"January 15, 2027",,,32.97,,10.96,,0.00,,0.00,,0.00,,0.00
"February 15, 2027",,,27.63,,5.52,,0.00,,0.00,,0.00,,0.00
"March 15, 2027",,,22.26,,0.09,,0.00,,0.00,,0.00,,0.00
"April 15, 2027",,,16.85,,0.00,,0.00,,0.00,,0.00,,0.00
"May 15, 2027",,,11.41,,0.00,,0.00,,0.00,,0.00,,0.00
"June 15, 2027",,,5.93,,0.00,,0.00,,0.00,,0.00,,0.00
"July 15, 2027",,,0.41,,0.00,,0.00,,0.00,,0.00,,0.00
"August 15, 2027",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,1.73,,1.43,,1.16,,1.01,,0.92,,0.80
Weighted Average Life to Maturity (Years)(2),,,1.73,,1.43,,1.16,,1.01,,0.92,,0.80
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
