0,1,2,3,4,5,6
Period,,Beginning  Aggregate Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
March 2026,,1727123539.95,,34706897.63,,0.00
April 2026,,1707888790.70,,34695905.80,,0.00
May 2026,,1688492721.98,,34864857.02,,0.00
June 2026,,1668753945.59,,34912054.37,,0.00
July 2026,,1648791145.31,,34813065.87,,4561307.10
August 2026,,1624187193.02,,34656974.41,,6823546.55
September 2026,,1597256682.34,,34429195.26,,8945444.40
October 2026,,1568190800.45,,34141738.82,,11630084.00
November 2026,,1536467353.55,,33750826.75,,15614470.80
December 2026,,1500866242.71,,33075754.71,,26304022.35
January 2027,,1454931725.75,,32627061.33,,17696086.68
February 2027,,1417642341.12,,32112052.85,,20067807.15
March 2027,,1378162193.76,,30913604.10,,44876853.60
April 2027,,1314717772.37,,30350551.81,,22504433.85
May 2027,,1273640466.76,,29753441.03,,23170641.15
June 2027,,1232126080.43,,29078701.10,,25725376.15
July 2027,,1188359799.31,,28158450.02,,35008414.90
August 2027,,1135838657.60,,27276767.40,,32352141.73
September 2027,,1086384969.77,,26350707.27,,33444396.35
October 2027,,1036322064.84,,25627404.64,,25907099.55
November 2027,,994071279.14,,24932713.52,,25124732.70
December 2027,,952919054.80,,24064972.53,,32360101.70
January 2028,,905030547.10,,22588353.78,,49189977.21
February 2028,,841359781.43,,20860709.41,,58021358.70
March 2028,,770014894.69,,18766792.37,,71282461.44
April 2028,,686863690.98,,17719103.13,,35980681.75
May 2028,,639317060.00,,16829568.52,,29074469.25
June 2028,,599140237.56,,15080077.96,,55222704.57
July 2028,,534204752.99,,13609658.57,,47865712.60
August 2028,,477514966.06,,11726724.72,,61718725.25
September 2028,,408347254.33,,9602265.69,,69379634.75
October 2028,,333023464.71,,7978088.39,,52740205.55
November 2028,,275288505.98,,6275529.91,,56673702.25
December 2028,,214805400.02,,4478228.62,,59860871.30
January 2029,,152390598.47,,3155513.66,,43022709.00
February 2029,,107577541.59,,2025960.60,,38055928.90
March 2029,,68459367.57,,651745.08,,46714553.15
April 2029,,21706351.17,,0.00,,21900803.90
May 2029,,0.00,,0.00,,0.00
