0,1,2,3,4,5,6,7
CityCenter (Aria & Vdara) Subordinate Loan,CityCenter (Aria & Vdara) Subordinate Loan,CityCenter (Aria & Vdara) Subordinate Loan,CityCenter (Aria & Vdara) Subordinate Loan,CityCenter (Aria & Vdara) Subordinate Loan,CityCenter (Aria & Vdara) Subordinate Loan,CityCenter (Aria & Vdara) Subordinate Loan,CityCenter (Aria & Vdara) Subordinate Loan
Cut-off Date Balance,Interest Rate,Whole Loan UW NOI Debt Yield(1),Whole Loan UW NCF Debt Yield(1),Whole Loan UW NOI Debt Yield at Maturity(1),Whole Loan UW NCF DSCR(1),Whole Loan Cut-off Date LTV Ratio(1),Whole Loan Maturity Date LTV Ratio(1)
"$902,200,000",5.33423162879628%,18.3%,17.6%,18.3%,3.28x,49.1%,49.1%
