0,1,2,3,4
State,,Percentage of Pool Balance,Percentage of Pool Balance,Percentage of Pool Balance
California,,,,16.49%
New York,,,,7.34%
Texas,,,,7.24%
Florida,,,,6.40%
Illinois,,,,5.54%
Ohio,,,,5.22%
