0,1,2,3,4,5,6,7,8,9,10,11,12
Payment Date,,0.50%,,1.00%,,1.30%,,1.50%,,1.70%,,2.00%
Closing Date,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"February 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"March 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"April 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"May 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"June 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"July 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"August 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,97.95%
"February 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,89.69%
"March 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,96.95%,,81.79%
"April 15, 2027",,100.00%,,100.00%,,100.00%,,99.02%,,89.56%,,74.31%
"May 15, 2027",,100.00%,,100.00%,,100.00%,,91.99%,,82.44%,,67.11%
"June 15, 2027",,100.00%,,100.00%,,94.30%,,85.19%,,75.59%,,60.18%
"July 15, 2027",,100.00%,,100.00%,,88.11%,,78.87%,,69.14%,,53.52%
"August 15, 2027",,100.00%,,95.23%,,82.06%,,72.73%,,62.91%,,47.14%
"September 15, 2027",,100.00%,,89.43%,,76.17%,,66.78%,,56.90%,,41.04%
"October 15, 2027",,100.00%,,83.74%,,70.44%,,61.02%,,51.11%,,35.22%
"November 15, 2027",,98.38%,,78.15%,,64.86%,,55.45%,,45.55%,,29.68%
"December 15, 2027",,92.85%,,72.68%,,59.44%,,50.07%,,40.21%,,24.43%
"January 15, 2028",,87.35%,,67.32%,,54.17%,,44.87%,,35.10%,,19.46%
"February 15, 2028",,81.90%,,62.07%,,49.07%,,39.88%,,30.22%,,14.78%
"March 15, 2028",,76.48%,,56.93%,,44.12%,,35.07%,,25.57%,,10.38%
"April 15, 2028",,71.11%,,51.91%,,39.34%,,30.46%,,21.15%,,6.28%
"May 15, 2028",,65.78%,,47.00%,,34.71%,,26.05%,,16.96%,,2.47%
"June 15, 2028",,61.56%,,43.01%,,30.89%,,22.34%,,13.38%,,0.00%
"July 15, 2028",,57.38%,,39.12%,,27.19%,,18.79%,,9.98%,,0.00%
"August 15, 2028",,53.22%,,35.31%,,23.62%,,15.38%,,6.76%,,0.00%
"September 15, 2028",,49.10%,,31.59%,,20.17%,,12.13%,,3.72%,,0.00%
"October 15, 2028",,45.01%,,27.95%,,16.85%,,9.03%,,0.86%,,0.00%
"November 15, 2028",,40.95%,,24.41%,,13.65%,,6.09%,,0.00%,,0.00%
"December 15, 2028",,36.92%,,20.96%,,10.59%,,3.30%,,0.00%,,0.00%
"January 15, 2029",,32.92%,,17.60%,,7.65%,,0.67%,,0.00%,,0.00%
"February 15, 2029",,28.96%,,14.33%,,4.85%,,0.00%,,0.00%,,0.00%
"March 15, 2029",,25.03%,,11.15%,,2.17%,,0.00%,,0.00%,,0.00%
"April 15, 2029",,21.13%,,8.06%,,0.00%,,0.00%,,0.00%,,0.00%
"May 15, 2029",,17.27%,,5.07%,,0.00%,,0.00%,,0.00%,,0.00%
"June 15, 2029",,14.53%,,2.86%,,0.00%,,0.00%,,0.00%,,0.00%
"July 15, 2029",,11.82%,,0.71%,,0.00%,,0.00%,,0.00%,,0.00%
"August 15, 2029",,9.13%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"September 15, 2029",,6.47%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"October 15, 2029",,3.82%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"November 15, 2029",,1.20%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"December 15, 2029",,0.00%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
,,,,,,,,,,,,
Weighted Average Life To Maturity (years)(1)(2),,2.92,,2.58,,2.35,,2.20,,2.04,,1.80
Weighted Average Life To Call (years)(1)(3),,2.91,,2.57,,2.35,,2.19,,2.03,,1.80
