0,1,2,3
Class of  Certificates,Low Estimate  of Assumed Certificate Coupon,Base Case  Assumed Certificate Coupon,High Estimate  of Assumed Certificate Coupon
Class A-1,4.335%,4.647%,5.096%
Class A-2,4.654%,4.979%,5.433%
Class A-3,5.136%,5.467%,5.926%
Class A-S,5.363%,5.745%,6.254%
Class B,5.561%,5.994%,6.552%
Class C,5.266%,5.740%,6.338%
Class D,4.500%,4.500%,4.500%
