0,1,2,3,4
,,,,
Class A-1 Asset Backed Notes(2),,$,146000000.0,
Class A-2 Asset Backed Notes,,$,368580000.0,
Class A-3 Asset Backed Notes,,$,231250000.0,
Class B Asset Backed Notes,,$,175040000.0,
Class C Asset Backed Notes,,$,144600000.0,
Class D Asset Backed Notes,,$,190260000.0,
,,,,
Total,,$,1255730000.0,
,,,,
