0,1,2,3
Type/Recipient(1),Amount(1),Source(1),Frequency
Fees,,,
Master Servicing Fee / Master Servicer,"With respect to the Mortgage Loans, REO Loans and any related Serviced Companion Loan, the product of the monthly portion of the related annual Servicing Fee Rate calculated on the Stated Principal Balance of such Mortgage Loan, REO Loan and Serviced Companion Loan.","Out of recoveries of interest with respect to the related Mortgage Loan (and REO Loan or any related Serviced Companion Loan) or if unpaid after final recovery on the related Mortgage Loan, out of general collections on deposit in the Collection Account with respect to the other Mortgage Loans.",Monthly
