0,1,2,3,4
Mortgage Loan/Property  Portfolio Names,Mortgage Loan  Cut-off Date Balance ($),Percentage (%)  of the Initial Pool Balance by Allocated Loan Amount,"Expiration/Termination  of Related License/ Franchise Agreement, Operating Agreement or Management Agreement",Maturity Date  of the Related Mortgage Loan
Marriott Melville,"$59,948,341",8.4%,7/22/2034,11/6/2030
Marriott Albuquerque,"$46,957,511",6.6%,11/1/2030,11/1/2030
Holiday Inn St. Petersburg West,"$15,505,541",2.2%,11/17/2038,10/1/2030
Courtyard Amarillo Downtown,"$14,800,000",2.1%,10/20/2045,11/1/2030
