0,1,2
Eligibility  for Purchase by Money Market Funds,,"The class A-1 notes will be eligible for purchase by money market funds under Rule 2a-7 under the Investment Company Act of 1940, as amended (the “Investment Company Act”). Rule 2a-7 includes additional criteria for investments by money market funds, including additional requirements relating to portfolio maturity, liquidity and risk diversification. A money market fund should consult its legal advisers regarding the eligibility of such notes under Rule 2a-7 and any other applicable legal requirement and whether an investment in such notes satisfies such fund’s rating requirements, investment policies and objectives."
Certain  Investment Company Act Considerations,,"The  issuing entity is intended to be structured so as not to constitute a “covered fund” for purposes of the Volcker Rule under  the Dodd-Frank Act (both as defined in this prospectus). The issuing entity will be relying on an exclusion or exemption  from the definition of “investment company” under the Investment Company Act, contained in Section 3(c)(5) of  the Investment Company Act, although there may be additional exclusions or exemptions available to the issuing entity. We  refer you to “Certain Investment Company Act Considerations.”"
Ratings,,"The depositor expects that the notes will receive credit ratings  from two nationally recognized statistical rating organizations hired by the sponsor to rate the notes.  The ratings of the notes will address the likelihood of payment  of principal of and interest on the notes according to their terms. Each rating agency rating the notes will monitor the ratings  using its normal surveillance procedures. Any rating agency may change or withdraw an assigned rating at any time. Any rating action  taken by one rating agency may not necessarily be taken by the other rating agency. None of the sponsor, depositor, servicer, administrator,  indenture trustee, owner trustee, the Delaware trustee, the underwriters or any of their affiliates will be required to monitor any  changes to the ratings of the notes."
Credit  Risk Retention,,"Pursuant to the SEC’s credit risk retention rules, 17 C.F.R. Part 246, AHFC, as the sponsor, is required to retain an economic interest in the credit risk of the securitized receivables, either directly or through one or more majority-owned affiliates. AHFC intends to satisfy this obligation with an “eligible vertical interest” in the form of its retention of an amount equal to at least 5% of the initial principal amount of each class of notes and retention by the depositor, its wholly owned affiliate, of an amount equal to at least 5% of the initial principal amount of the certificates issued by the issuing entity on the closing date. Either of AHFC or the depositor, as applicable, is required to retain its portion of the “eligible vertical interest” and may not transfer (except to AHFC or another majority-owned affiliate of AHFC) or hedge such interest except as permitted by applicable law."
