0,1,2,3,4
,,,,
Aggregate Amount Financed,,$,1121938434.96,
Number of Contracts in Pool,,,59907.0,
Average Amount Financed,,$,18728.0,
Weighted Average APR of all Receivables in Pool,,,9.1,%
Weighted Average FICO Score,,,734.12,
Weighted Average Original Term (In Months),,,70.39,
Weighted Average Remaining Term (In Months),,,53.46,
Percentage of Contracts with Original Terms greater than 60 months,,,80.01,%
Percentage of New Vehicles,,,40.02,%
