0,1,2,3,4,5,6,7,8,9,10
Class,,Initial Note  Principal  Amount(1)(2),Initial Note  Principal  Amount(1)(2),,,Interest Rate,Interest Rate,,,Final Scheduled  Payment Date (Payment Date In)
Class A-1 Notes,,$,61160000,,,,%,,,January 2027
Class A-2 Notes,,$,112253000,,,,%,,,July 2028
Class A-3 Notes,,$,112253000,,,,%,,,December 2029
Class B Notes,,$,57198000,,,,%,,,November 2031
Class C Notes,,$,83198000,,,,%,,,November 2031
Class D Notes,,$,86772000,,,,%,,,November 2031
