0,1,2,3,4
Mortgage Loan  Name,Certificate Administrator,Custodian,Operating Advisor,Initial Directing  Party(4)
International Plaza,"Computershare Trust Company, National Association","Computershare Trust Company, National Association",Pentalpha Surveillance LLC,PCSD PR CAP IV L Private Limited
1010 Pacific Street,"Computershare Trust Company, National Association","Computershare Trust Company, National Association",Park Bridge Lender Services LLC,"Torchlight Debt Fund VIII Holdings (US), LLC"
Terra Apartments,"Computershare Trust Company, National Association","Computershare Trust Company, National Association",Park Bridge Lender Services LLC,"LNR Securities Holdings, LLC"
