0,1,2,3,4,5,6
Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses
Sources,Proceeds,% of Total,,Uses,Proceeds,% of Total
Mortgage Loan Amount:,"$38,000,000",100.0%,,Loan Payoff:,"$22,446,717",59.1%
,,,,Sponsor Equity:,"$13,401,370",35.3%
,,,,Closing Costs:,"$1,168,353",3.1%
,,,,Reserves:,"$983,560",2.6%
Total Sources:,"$38,000,000",100.0%,,Total Uses:,"$38,000,000",100.0%
