0,1,2,3,4
,,,,
Class A-1 Asset Backed Notes,,$,85200000.0,
Class A-2 Asset Backed Notes,,$,122880000.0,
Class A-3 Asset Backed Notes,,$,81920000.0,
Class B Asset Backed Notes,,$,65250000.0,
Class C Asset Backed Notes,,$,88810000.0,
Class D Asset Backed Notes,,$,130500000.0,
Class E Asset Backed Notes(2),,$,48940000.0,
,,,,
Total,,$,623500000.0,
,,,,
