0,1,2,3,4
,,,,
Pool Balance,,$,1410579421.74,
Number of Receivables,,,79102,
New motor vehicles at origination(1),,,0.02,%
Used motor vehicles at origination(1),,,99.98,%
Average principal balance,,$,17832.41,
Weighted average contract rate,,,9.30,%
Weighted average remaining term,,,58.78 months,
Weighted average original term,,,66.45 months,
Weighted average FICO® score(2),,,758.4,
