0,1,2,3,4
Multifamily  – High Rise,Loan  #13,Cut-off  Date Balance:,,"$19,000,000"
45-17  Davis Street,Terra  Apartments,Cut-off  Date LTV:,,60.4%
"Long  Island City, NY 11101",,U/W  NCF DSCR:,,1.30x
,,U/W  NOI Debt Yield:,,8.0%
