0,1,2,3,4
,,,,
Pool Balance,,$,1180905155.32,
Number of Receivables,,,52812,
New motor vehicles at origination(1),,,0.00,%(3)
Used motor vehicles at origination(1),,,100.00,%
Average principal balance,,$,22360.55,
Weighted average contract rate,,,8.65,%
Weighted average remaining term,,,63.43 months,
Weighted average original term,,,67.07 months,
Weighted average FICO® score(2),,,764.5,
