0,1,2
Class,,Interest Rate
Class A-1,,5.479% - 5.579%
Class A-2a,,5.26% - 5.46%
Class A-2b,,SOFR + 0.36% - SOFR + 0.56%
Class A-3,,5.04% - 5.24%
Class A-4,,4.98% - 5.18%
Class B,,5.19% - 5.49%
Class C,,0.00%
