0,1,2,3
,Non-Serviced  Mortgage Loan,Primary  Servicing Fee Rate,Special  Servicing  Fee Rate
,CityCenter  (Aria & Vdara),0.000009%  per annum,0.15%  per annum
,Empire  Mall,0.00125%  per annum,0.25%  per annum
,Northshore  Mall,0.00125%  per annum,0.25%  per annum (1)
