0,1,2
Class of Notes,,Range of Interest Rates
Class A-1 Notes,,5.515% - 5.765%
Class A-2a Notes,,5.75% - 6.00%
Class A-2b Notes,,SOFR Rate + 0.48% - SOFR Rate + 0.58%
Class A-3 Notes,,5.49% - 5.74%
Class A-4 Notes,,5.37% - 5.62%
Class B Notes,,5.60% - 5.85%
Class C Notes,,5.70% - 5.95%
