0,1,2,3
Class of Certificates,Low Estimate  of Credit Spread,Base Case  Credit Spread,High Estimate of  Credit Spread
Class A-1,0.60%,0.70%,0.80%
Class A-SB,0.65%,0.75%,0.85%
Class A-4,0.68%,0.78%,0.88%
Class A-5,0.70%,0.80%,0.90%
Class A-S,1.00%,1.15%,1.30%
Class B,1.25%,1.45%,1.65%
Class C,1.65%,1.90%,2.15%
Class D,3.45%,3.70%,3.95%
