0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,Class A-1  Notes,
Payment Date,,0.00%,0.00%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.30%,1.30%,,,1.50%,1.50%,,,2.00%,2.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
August 2024,,,82.66,%,,,77.37,%,,,71.45,%,,,67.55,%,,,64.78,%,,,57.08,%
September 2024,,,73.95,%,,,65.63,%,,,56.35,%,,,50.23,%,,,45.89,%,,,33.90,%
October 2024,,,65.16,%,,,53.94,%,,,41.41,%,,,33.15,%,,,27.30,%,,,11.18,%
November 2024,,,56.31,%,,,42.29,%,,,26.63,%,,,16.32,%,,,9.00,%,,,0.00,%
December 2024,,,47.39,%,,,30.68,%,,,12.01,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2025,,,38.40,%,,,19.10,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2025,,,29.34,%,,,7.57,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2025,,,20.21,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2025,,,11.01,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2025,,,1.74,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2025,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted  Average Life to Call (years)(1),,,0.41,,,,0.31,,,,0.23,,,,0.20,,,,0.18,,,,0.14,
Weighted  Average Life to Maturity (years)(2),,,0.41,,,,0.31,,,,0.23,,,,0.20,,,,0.18,,,,0.14,
