0,1,2,3,4
,Model,Vehicle  Type,Percentage  of Pool Balance,Percentage  of Pool Balance
,F-150,Light  Truck,34.52,%
,Explorer,Utility,10.79,
,F-250,Light  Truck,7.26,
,F-350,Light  Truck,5.63,
,Expedition,Utility,5.21,
