0,1,2,3,4
Class A-1 Notes,,$,241400000,
Class A-2 Notes,,,419760000,
Class A-3 Notes,,,419760000,
Class A-4 Notes,,,89300000,
Class B Notes,,,36760000,
Class C Notes,,,18380000,
Total,,$,1225360000,
