0,1,2,3,4
,,,,
Aggregate Amount Financed,,$,1121999935.31,
Number of Contracts in Pool,,,59162.0,
Average Amount Financed,,$,18964.88,
Weighted Average APR of all Receivables in Pool,,,9.62,%
Weighted Average FICO Score,,,734.63,
Weighted Average Original Term (In Months),,,70.97,
Weighted Average Remaining Term (In Months),,,53.76,
Percentage of Contracts with Original Terms greater than 60 months,,,82.05,%
Percentage of New Vehicles,,,40.0,%
