0,1,2,3,4
Retail – Anchored,Loan  #14,Cut-off  Date Balance:,,"$16,900,000"
"72655, 72675 and 72705 Highway 111",Palms to Pines Shopping Center,Cut-off  Date LTV:,,67.3%
"Palm Desert, CA 92260",,UW  NCF DSCR:,,1.31x
,,UW  NOI Debt Yield:,,8.9%
