0,1,2,3,4
Industrial – Warehouse,Loan #9,Cut-off Date Balance:,,"$24,500,000"
532 East Emaus Street,Air Depot Industrial,Cut-off Date LTV:,,62.5%
"Middletown, PA 17057",,UW NCF DSCR:,,1.77x
,,UW NOI Debt  Yield:,,12.1%
