0,1,2,3,4
State,,Percentage of Pool Balance,Percentage of Pool Balance,
California,,,15.28%,
Texas,,,9.98%,
New York,,,6.19%,
Florida,,,5.77%,
Illinois,,,5.30%,
North Carolina,,,5.10%,
