0,1,2,3,4
Payment Date,,Yield Supplement  Overcollateralization  Amount,Yield Supplement  Overcollateralization  Amount,
December 2026,,,78108726.95,
January 2027,,,74858941.04,
February 2027,,,71678267.01,
March 2027,,,68567337.29,
April 2027,,,65526772.65,
May 2027,,,62557210.83,
June 2027,,,59659308.47,
July 2027,,,56833708.37,
August 2027,,,54081056.80,
September 2027,,,51402000.80,
October 2027,,,48797184.66,
November 2027,,,46267260.27,
December 2027,,,43812851.44,
January 2028,,,41434400.83,
February 2028,,,39132241.22,
March 2028,,,36906719.96,
April 2028,,,34758247.34,
May 2028,,,32687357.65,
June 2028,,,30694570.00,
July 2028,,,28780448.05,
August 2028,,,26945551.89,
September 2028,,,25190349.45,
October 2028,,,23515246.33,
November 2028,,,21920629.11,
December 2028,,,20406789.73,
January 2029,,,18972464.36,
February 2029,,,17609840.44,
March 2029,,,16311044.80,
April 2029,,,15073815.61,
May 2029,,,13897940.65,
June 2029,,,12783285.07,
July 2029,,,11729684.23,
August 2029,,,10737163.64,
September 2029,,,9805762.32,
October 2029,,,8935399.53,
November 2029,,,8125530.37,
December 2029,,,7375064.72,
January 2030,,,6680036.59,
February 2030,,,6033630.87,
March 2030,,,5429298.98,
April 2030,,,4862836.31,
May 2030,,,4331846.37,
June 2030,,,3834609.79,
July 2030,,,3369550.28,
August 2030,,,2935885.29,
September 2030,,,2533179.49,
October 2030,,,2161442.95,
November 2030,,,1820935.96,
December 2030,,,1511932.23,
January 2031,,,1234652.75,
February 2031,,,989238.47,
March 2031,,,775438.21,
April 2031,,,592862.49,
May 2031,,,441329.67,
June 2031,,,320794.75,
July 2031,,,230836.42,
August 2031,,,169122.07,
September 2031,,,128189.78,
October 2031,,,99044.48,
November 2031,,,75707.36,
December 2031,,,55761.45,
January 2032,,,38978.83,
February 2032,,,25374.65,
March 2032,,,14928.41,
April 2032,,,7541.22,
May 2032,,,3009.51,
