0,1,2
Geographic Concentration greater than 5.00%:,Geographic Concentration greater than 5.00%:,Geographic Concentration greater than 5.00%:
,,
California,,16.93%
Texas,,9.83%
Florida,,6.39%
Illinois,,5.58%
Ohio,,5.01%
