0,1,2,3,4
Mortgage Loan  Name,Certificate Administrator,Custodian,Operating Advisor,Initial Directing  Party
Vertex HQ,"Computershare Trust Company, National Association","Computershare Trust Company, National Association",,Blue Owl Real Estate Debt Advisors LLC
The Campus at Lawson Lane,"Computershare Trust Company, National Association","Computershare Trust Company, National Association","BellOak, LLC","CMBS 4 Sub 9, LLC"
Equinox Sports Club LA,"Computershare Trust Company, National Association","Computershare Trust Company, National Association",Park Bridge Lender Services LLC,KKR CMBS IIII Aggregator Category 2 L.P.
