0,1,2,3,4
Various – Various,Loan  #11,Cut-off  Date Balance:,,"$24,295,200"
"Various, Various",ExchangeRight 71,Cut-off  Date LTV:,,53.0%
,,UW  NCF DSCR:,,1.72x
,,UW  NOI Debt Yield:,,11.1%
