0,1,2,3
Type/Recipient(1),Amount(1),Source(1),Frequency
Fees,,,
"Servicing Advances / Master Servicer, Special Servicer or Trustee","To the extent of funds available, the amount of any Servicing Advances.","First, from funds collected with respect to the related Mortgage Loan (and any related Serviced Companion Loan), and then with respect to any Nonrecoverable Advance or a Workout-Delayed Reimbursement Amount, out of general collections with respect to Mortgage Loans on deposit in the Collection Account, subject to certain limitations.",Time to time
"Interest on Servicing Advances / Master Servicer, Special Servicer or Trustee",At a rate per annum equal to the Reimbursement Rate calculated on the number of days the related Advance remains unreimbursed.,"First, out of late payment charges and default interest on the related Mortgage Loan (and any related Serviced Companion Loan), and then, after or at the same time such Servicing Advance is reimbursed, out of any other amounts then on deposit in the Collection Account, subject to certain limitations.",Time to time
P&I Advances / Master Servicer and Trustee,"To the extent of funds available, the amount of any P&I Advances.","First, from funds collected with respect to the related Mortgage Loan and then, with respect to a Nonrecoverable Advance or a Workout-Delayed Reimbursement Amount, out of general collections on deposit in the Collection Account.",Time to time
Interest on P&I Advances / Master Servicer and Trustee,At a rate per annum equal to the Reimbursement Rate calculated on the number of days the related Advance remains unreimbursed.,"First, out of default interest and late payment charges on the related Mortgage Loan and then, after or at the same time such P&I Advance is reimbursed, out of general collections then on deposit in the Collection Account with respect to the other Mortgage Loans.",Monthly
"Indemnification Expenses / Trustee, Certificate Administrator, Depositor, Master Servicer, Special Servicer, Operating Advisor or Asset Representations Reviewer and any director, officer, employee or agent of any of the foregoing parties",Amount to which such party is entitled for indemnification under the PSA.,"Out of general collections with respect to Mortgage Loans on deposit in the Collection Account or the Distribution Account (and, under certain circumstances, from collections on any Serviced Companion Loan)",Time to time
