0,1,2,3,4,5,6
Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses
Sources,Proceeds,% of Total,,Uses,Proceeds,% of Total
Whole Loan Amount(1):,"$135,000,000",100.0%,,Existing Debt(3):,"$104,190,724",77.2%
,,,,Return of Equity:,"$28,010,124",20.7%
,,,,Upfront Reserves:,"$2,446,374",1.8%
,,,,Closing Costs:,"$352,778",0.3%
Total Sources:,"$135,000,000",100.0%,,Total Uses:,"$135,000,000",100.0%
