0,1,2,3,4,5,6
,,,,,,
Note Class,,Aggregate Principal Amount(1),Aggregate Principal Amount(1),,,Interest Rate Per Annum
A-1,,$,107000000,,,%
A-2,,$,222560000,,,%
A-3,,$,129100000,,,%
B,,$,45220000,,,%
C,,$,48450000,,,%
D,,$,54910000,,,%
