0,1,2,3,4,5,6
Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses
Sources,Proceeds,% of Total,,Uses,Proceeds,% of Total
Whole Loan Amount(1):,"$104,000,000",100.0%,,Return of Equity:,"$56,309,230",54.1%
,,,,Loan Payoff:,"$46,166,684",44.4%
,,,,Closing Costs:,"$1,524,087",1.5%
Total Sources:,"$104,000,000",100.0%,,Total Uses:,"$104,000,000",100.0%
