0,1,2,3
Tenor,Low  Estimate of Treasury Yield,Base  Case Treasury  Yield,High  Estimate of Treasury Yield
2YR,3.232%,3.528%,3.976%
3YR,3.204%,3.493%,3.947%
5YR,3.300%,3.600%,4.040%
