0,1,2,3,4,5,6
Sources  and Uses,Sources  and Uses,Sources  and Uses,Sources  and Uses,Sources  and Uses,Sources  and Uses,Sources  and Uses
Sources,Proceeds,%  of Total,,Uses,Proceeds,%  of Total
Whole Loan Amount:,"$340,000,000",100.0%,,Return of Equity:,"$336,001,852",98.8%
,,,,Upfront Reserves:,"$2,908,053",0.9%
,,,,Closing Costs:,"$1,090,095",0.3%
Total Sources:,"$340,000,000",100.0%,,Total Uses:,"$340,000,000",100.0%
