0,1,2,3,4
Class A-1  Notes,,$,117600000,
Class A-2 Notes,,,246940000,
Class A-3 Notes,,,186940000,
Class B Notes,,,29260000,
Class C  Notes,,,34450000,
Total,,$,615190000,
