0,1,2,3,4
Mortgaged  Property,% of the  Initial Pool Balance by Allocated Loan Amount,Owner Occupied,Lease Expiration  Date,Maturity  Date
Olive Industrial 3-Pack – El Paso Warehouse,2.6%,No,10/31/2030,9/10/2030
Olive Industrial 3-Pack – Mission Warehouse,0.8%,No,6/30/2026,9/10/2030
Soudry NYC Multifamily Portfolio – 1111 Flatbush Avenue,0.1%,No,5/31/2030,8/6/2030
