0,1,2,3
Class of Certificates,Low Estimate of  Discount Yield,Base Case  Discount Yield,High Estimate of  Discount Yield
Class X-A,2.2085%,2.9393%,3.6555%
Class X-B,2.4851%,3.2134%,3.9322%
Class X-D,2.4874%,3.2155%,3.9345%
